# v2.3 | 20260227 | BIM Template family_parameter_bindings
ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory,Maps_To_Shared_Param_GUID
CST_PROC,CST_S_EAR_CST_TOTAL_UGX_NR,b8c9d0e1-f2a3-4567-bcde-8901234567b8,CURRENCY,Type,Earthworks total cost in UGX [ISO 19650-2:2018],Structural Foundations,b8c9d0e1-f2a3-4567-bcde-8901234567b8
CST_PROC,CST_S_EAR_CST_TOTAL_UGX_NR,b8c9d0e1-f2a3-4567-bcde-8901234567b8,CURRENCY,Type,Earthworks total cost in UGX [ISO 19650-2:2018],Structural Framing,b8c9d0e1-f2a3-4567-bcde-8901234567b8
CST_PROC,CST_S_EAR_CST_TOTAL_UGX_NR,b8c9d0e1-f2a3-4567-bcde-8901234567b8,CURRENCY,Type,Earthworks total cost in UGX [ISO 19650-2:2018],Walls,b8c9d0e1-f2a3-4567-bcde-8901234567b8
CST_PROC,CST_S_EAR_CST_TOTAL_UGX_NR,b8c9d0e1-f2a3-4567-bcde-8901234567b8,CURRENCY,Type,Earthworks total cost in UGX [ISO 19650-2:2018],Windows,b8c9d0e1-f2a3-4567-bcde-8901234567b8
TPL_TRACKING,FLT_STATUS_TXT,627607e2-7ea4-4410-9cc7-6d6d37a332ed,TEXT,Type,Filter status [ISO 19650-2:2018],Generic Models,627607e2-7ea4-4410-9cc7-6d6d37a332ed
PLM_DRN,PLM_EXP_JOINT_END_CONNECTION_TXT,d0a046e2-2605-5eb0-b5c8-458526640cb2,TEXT,Type,Plm Exp Joint End Connection Txt [ISO 19650-1:2018],Generic Models,d0a046e2-2605-5eb0-b5c8-458526640cb2
PLM_DRN,PLM_EXP_JOINT_END_CONNECTION_TXT,d0a046e2-2605-5eb0-b5c8-458526640cb2,TEXT,Type,Plm Exp Joint End Connection Txt [ISO 19650-1:2018],Pipe Accessories,d0a046e2-2605-5eb0-b5c8-458526640cb2
PLM_DRN,PLM_EXP_JOINT_END_CONNECTION_TXT,d0a046e2-2605-5eb0-b5c8-458526640cb2,TEXT,Type,Plm Exp Joint End Connection Txt [ISO 19650-1:2018],Pipe Fittings,d0a046e2-2605-5eb0-b5c8-458526640cb2
PLM_DRN,PLM_EXP_JOINT_END_CONNECTION_TXT,d0a046e2-2605-5eb0-b5c8-458526640cb2,TEXT,Type,Plm Exp Joint End Connection Txt [ISO 19650-1:2018],Pipes,d0a046e2-2605-5eb0-b5c8-458526640cb2
PLM_DRN,PLM_EXP_JOINT_END_CONNECTION_TXT,d0a046e2-2605-5eb0-b5c8-458526640cb2,TEXT,Type,Plm Exp Joint End Connection Txt [ISO 19650-1:2018],Plumbing Equipment,d0a046e2-2605-5eb0-b5c8-458526640cb2
PLM_DRN,PLM_EXP_JOINT_END_CONNECTION_TXT,d0a046e2-2605-5eb0-b5c8-458526640cb2,TEXT,Type,Plm Exp Joint End Connection Txt [ISO 19650-1:2018],Plumbing Fixtures,d0a046e2-2605-5eb0-b5c8-458526640cb2
PLM_DRN,PLM_EXP_JOINT_END_CONNECTION_TXT,d0a046e2-2605-5eb0-b5c8-458526640cb2,TEXT,Type,Plm Exp Joint End Connection Txt [ISO 19650-1:2018],Sprinklers,d0a046e2-2605-5eb0-b5c8-458526640cb2
TPL_TRACKING,BI_FILENAME_TXT,7f8d94e3-c6d1-430b-8e3e-45281e628bf2,TEXT,Type,Image filename [ISO 19650-1:2018],Generic Models,7f8d94e3-c6d1-430b-8e3e-45281e628bf2
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Air Terminals,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Cable Trays,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Casework,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Ceilings,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Conduits,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Curtain Panels,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Curtain Wall Mullions,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Doors,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Ducts,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Electrical Equipment,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Electrical Fixtures,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Floors,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Furniture,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Generic Models,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Lighting Fixtures,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Mechanical Equipment,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Pipe Accessories,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Pipe Fittings,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Pipes,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Plumbing Equipment,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Plumbing Fixtures,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Ramps,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Roofs,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Rooms,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Specialty Equipment,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Sprinklers,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Stairs,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Walls,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
ASS_MNG,ASS_TAG_4_TXT,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf,TEXT,Type,Ass Tag 3 Txt [ISO 19650-3:2020],Windows,9432c6e4-8912-4a0b-bf04-2ee1cf3afadf
TPL_TRACKING,TS_BOLD_BOOL,b1f962e5-f659-42a2-ae64-0915cbea2669,YESNO,Type,Bold text [ISO 19650-1:2018],Generic Models,b1f962e5-f659-42a2-ae64-0915cbea2669
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Ceilings,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Curtain Panels,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Curtain Wall Mullions,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Floors,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Generic Models,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Roofs,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Structural Columns,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Structural Foundations,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Structural Framing,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Walls,b2c3d4e5-f6a7-8901-bcde-2345678901b2
BLE_ELES,BLE_STRUCT_FOUNDATION_SZ_TXT,b2c3d4e5-f6a7-8901-bcde-2345678901b2,TEXT,Type,Foundation plan dimensions (e.g. 1500x1500mm) [ISO 19650-1:2018],Windows,b2c3d4e5-f6a7-8901-bcde-2345678901b2
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Air Terminals,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Cable Trays,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Casework,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Conduits,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Electrical Equipment,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Electrical Fixtures,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Furniture,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Generic Models,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Lighting Fixtures,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Mechanical Equipment,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Plumbing Equipment,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Plumbing Fixtures,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Specialty Equipment,e483e6e5-e131-4f4f-a898-b44f18e65546
COM_DAT,CST_UNIT_PRICE_STEEL_UGX,e483e6e5-e131-4f4f-a898-b44f18e65546,CURRENCY,Type,Unit price per kilogram steel in UGX [ISO 19650-3:2020],Sprinklers,e483e6e5-e131-4f4f-a898-b44f18e65546
PRJ_INFORMATION,PRJ_TB_PAPER_SZ_TXT,4ccacbe7-1cb2-5dd1-bf14-ac0284a3ef17,TEXT,Type,Prj Tb Paper Sz Txt [ISO 19650-1:2018],Generic Models,4ccacbe7-1cb2-5dd1-bf14-ac0284a3ef17
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Air Terminals,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Cable Trays,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Casework,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Ceilings,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Conduits,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Curtain Panels,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Curtain Wall Mullions,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Doors,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Ducts,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Electrical Equipment,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Electrical Fixtures,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Floors,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Furniture,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Generic Models,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Lighting Fixtures,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Mechanical Equipment,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Pipe Accessories,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Pipe Fittings,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Pipes,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Plumbing Equipment,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Plumbing Fixtures,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Ramps,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Roofs,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Rooms,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Specialty Equipment,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Sprinklers,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Stairs,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Walls,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
COM_DAT,CST_CALC_WATER_M3,1f0694e8-cc08-4ed6-9d86-660ef5c7f828,VOLUME,Type,Calculated water volume in cubic meters [ISO 19650-3:2020],Windows,1f0694e8-cc08-4ed6-9d86-660ef5c7f828
TPL_TRACKING,SYS_MEDIUM_TXT,83b8dcea-429b-4157-9f6e-a9694b09be7f,TEXT,Type,"System medium (air, water, etc.) [ISO 19650-1:2018]",Generic Models,83b8dcea-429b-4157-9f6e-a9694b09be7f
TPL_TRACKING,WS_EDITABLE_DEFAULT_BOOL,43300beb-e9bc-484d-baa2-33ca812191b2,YESNO,Type,Editable by default [ISO 19650-2:2018],Generic Models,43300beb-e9bc-484d-baa2-33ca812191b2
TPL_TRACKING,DS_UNITS_FORMAT_TXT,f5d032eb-78c4-4d1c-8dd0-cc4456324794,TEXT,Type,Units format [ISO 19650-1:2018],Generic Models,f5d032eb-78c4-4d1c-8dd0-cc4456324794
ASS_MNG,ASS_INST_DETAIL_TXT,45944ceb-71cc-5cfd-895c-e9fcd4a07540,TEXT,Type,Inst Detail Txt [ISO 19650-1:2018],Generic Models,45944ceb-71cc-5cfd-895c-e9fcd4a07540
ASS_MNG,ASS_INST_DETAIL_TXT,45944ceb-71cc-5cfd-895c-e9fcd4a07540,TEXT,Type,Inst Detail Txt [ISO 19650-1:2018],Pipe Accessories,45944ceb-71cc-5cfd-895c-e9fcd4a07540
ASS_MNG,ASS_INST_DETAIL_TXT,45944ceb-71cc-5cfd-895c-e9fcd4a07540,TEXT,Type,Inst Detail Txt [ISO 19650-1:2018],Pipe Fittings,45944ceb-71cc-5cfd-895c-e9fcd4a07540
ASS_MNG,ASS_INST_DETAIL_TXT,45944ceb-71cc-5cfd-895c-e9fcd4a07540,TEXT,Type,Inst Detail Txt [ISO 19650-1:2018],Pipes,45944ceb-71cc-5cfd-895c-e9fcd4a07540
ASS_MNG,ASS_INST_DETAIL_TXT,45944ceb-71cc-5cfd-895c-e9fcd4a07540,TEXT,Type,Inst Detail Txt [ISO 19650-1:2018],Plumbing Equipment,45944ceb-71cc-5cfd-895c-e9fcd4a07540
ASS_MNG,ASS_INST_DETAIL_TXT,45944ceb-71cc-5cfd-895c-e9fcd4a07540,TEXT,Type,Inst Detail Txt [ISO 19650-1:2018],Plumbing Fixtures,45944ceb-71cc-5cfd-895c-e9fcd4a07540
ASS_MNG,ASS_INST_DETAIL_TXT,45944ceb-71cc-5cfd-895c-e9fcd4a07540,TEXT,Type,Inst Detail Txt [ISO 19650-1:2018],Sprinklers,45944ceb-71cc-5cfd-895c-e9fcd4a07540
CST_PROC,BLE_APP-SMOOTHNESS,5e59ebeb-b688-5c86-9fb3-4bc1cce11d0a,TEXT,Instance,Ble App-smoothness [ISO 19650-1:2018],Materials,5e59ebeb-b688-5c86-9fb3-4bc1cce11d0a
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Air Terminals,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Cable Trays,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
