# This is a Revit shared parameter file.
# Do not edit manually.
*META	VERSION	MINVERSION
META	2	1
*GROUP	ID	NAME
GROUP	1	ASS_MNG
GROUP	2	CST_PROC
GROUP	3	COM_DAT
GROUP	4	ELC_PWR
GROUP	5	HVC_SYSTEMS
GROUP	6	PLM_DRN
GROUP	7	LTG_CONTROLS
GROUP	8	FLS_LIFE_SFTY
GROUP	9	PER_SUST
GROUP	10	BLE_ELES
GROUP	11	TPL_TRACKING
GROUP	12	MAT_INFO
GROUP	13	PRJ_INFORMATION
GROUP	14	PROP_PHYSICAL
GROUP	15	RGL_CMPL
GROUP	16	BLE_STRUCTURE
GROUP	17	STINGTags_ISO19650
GROUP	18	WARN_THRESHOLDS
GROUP	19	SLV_SLEEVE_PARAMS
GROUP	20	CLASH_COORDINATION
GROUP	21	ACC_SYNC
GROUP	22	IFC_EXCH
GROUP	23	HEALTH_METRICS
GROUP	24	ASBUILT
GROUP	25	COMMISSIONING
GROUP	26	TBL_TITLEBLOCK
GROUP	27	STING_DRAWING
GROUP	28	CLN_CLINICAL
GROUP	29	MGS_SYSTEMS
GROUP	30	RAD_PROTECTION
GROUP	31	CEQ_CLINICAL
GROUP	32	LIG_BEHAVIOURAL
GROUP	33	Identity
GROUP	34	Routing
*PARAM	GUID	NAME	DATATYPE	DATACATEGORY	GROUP	VISIBLE	DESCRIPTION	USERMODIFIABLE
PARAM	c8d4f6e2-2005-4d27-8c61-0e7a3f9bb005	CLN_STRUCT_SIGN_OFF_DT	TEXT		28	1	Structural Engineer sign-off date [H-23]	1
PARAM	c8d4f6e2-2006-4d27-8c61-0e7a3f9bb006	CLN_DEFLECTION_LIMIT_MM_NR	NUMBER		28	1	Deflection limit for sensitive equipment (mm) [H-23]	1
PARAM	c8d4f6e2-2007-4d27-8c61-0e7a3f9bb007	CLN_TRANSPORT_PATH_TXT	TEXT		28	1	Heavy-equipment transport path designation [H-23]	1
PARAM	c8d4f6e2-2101-4d27-8c61-0e7a3f9bc001	CLN_RT60_TARGET_S_NR	NUMBER		28	1	Reverberation T60 target (s) per HTM 08-01 [H-24]	1
PARAM	c8d4f6e2-2102-4d27-8c61-0e7a3f9bc002	HVC_NC_CURVE_INT	INTEGER		5	1	HVAC noise criterion NC curve target [H-24]	1
PARAM	c8d4f6e2-2201-4d27-8c61-0e7a3f9bd001	CEQ_ENDO_SCOPE_ID_TXT	TEXT		31	1	Endoscope unique ID for HTM 01-06 traceability [H-26]	1
PARAM	c8d4f6e2-2202-4d27-8c61-0e7a3f9bd002	CEQ_ENDO_AER_REF_TXT	TEXT		31	1	Owning automated endoscope reprocessor [H-26]	1
PARAM	c8d4f6e2-2203-4d27-8c61-0e7a3f9bd003	CEQ_ENDO_CYCLE_COUNT_INT	INTEGER		31	1	Reprocessing cycle count [H-26]	1
PARAM	c8d4f6e2-2204-4d27-8c61-0e7a3f9bd004	CEQ_ENDO_LAST_REPRO_DT	TEXT		31	1	Last reprocessing timestamp ISO 8601 [H-26]	1
PARAM	c8d4f6e2-2205-4d27-8c61-0e7a3f9bd005	ICT_ENDO_READER_ID_TXT	TEXT		3	1	RFID reader at endoscope decon station [H-26]	1
PARAM	c8d4f6e2-2301-4d27-8c61-0e7a3f9be001	ELC_GEN_TEST_LOG_REF_TXT	TEXT		4	1	Generator test log document reference [H-27 / NFPA 110]	1
PARAM	c8d4f6e2-2302-4d27-8c61-0e7a3f9be002	ELC_ATS_TEST_LOG_REF_TXT	TEXT		4	1	ATS test log document reference [H-27]	1
PARAM	c8d4f6e2-2303-4d27-8c61-0e7a3f9be003	ELC_UPS_REPLACE_DT	TEXT		4	1	UPS battery replacement date ISO 8601 [H-27]	1
PARAM	c8d4f6e2-2401-4d27-8c61-0e7a3f9bf001	ICT_RTLS_ANCHOR_ID_TXT	TEXT		3	1	RTLS anchor / reader ID [H-29]	1
PARAM	c8d4f6e2-2402-4d27-8c61-0e7a3f9bf002	ICT_RTLS_TECH_TXT	TEXT		3	1	RTLS tech: BLE / UWB / Wi-Fi-RSSI / IR / RFID-1356 [H-29]	1
PARAM	c8d4f6e2-2403-4d27-8c61-0e7a3f9bf003	ICT_RTLS_TX_POWER_DBM_NR	NUMBER		3	1	RTLS anchor TX power (dBm) [H-29]	1
PARAM	c8d4f6e2-2404-4d27-8c61-0e7a3f9bf004	ICT_RTLS_COVERAGE_M_NR	NUMBER		3	1	RTLS anchor effective coverage radius (m) [H-29]	1
PARAM	c8d4f6e2-2501-4d27-8c61-0e7a3f9c0001	CLN_WASTE_CLASS_TXT	TEXT		28	1	Clinical waste class: HC1-General/HC2-Offensive/HC3-Infectious/HC4-Anatomical/HC5-Cytotoxic/HC6-Radioactive [H-30]	1
PARAM	c8d4f6e2-2502-4d27-8c61-0e7a3f9c0002	CLN_WASTE_ROUTE_TXT	TEXT		28	1	Waste segregation route id [H-30]	1
PARAM	c8d4f6e2-2503-4d27-8c61-0e7a3f9c0003	CLN_WASTE_BIN_BIM_ID_TXT	TEXT		28	1	IoT smart bin BIM element id [H-30]	1
PARAM	c8d4f6e2-2601-4d27-8c61-0e7a3f9c1001	ICT_HEALTHIOT_DEVICE_ID_TXT	TEXT		3	1	Generic healthcare IoT device ID (consumed by IoTDeviceRegistry) [H-20]	1
PARAM	c8d4f6e2-2602-4d27-8c61-0e7a3f9c1002	ICT_HEALTHIOT_PROTOCOL_TXT	TEXT		3	1	IoT protocol BACNET/OPC-UA/MODBUS/REST/PROPRIETARY [H-20]	1
PARAM	c8d4f6e2-2603-4d27-8c61-0e7a3f9c1003	ICT_HEALTHIOT_ENDPOINT_TXT	TEXT		3	1	IoT endpoint URI [H-20]	1
PARAM	c8d4f6e2-2604-4d27-8c61-0e7a3f9c1004	ICT_HEALTHIOT_ALERT_BAND_TXT	TEXT		3	1	IoT alert band free-text [H-20]	1
PARAM	c7f5a2e1-9b3d-4e1c-8a2f-7d6b3e4c5a90	ELC_CDT_BEND_ANGLE_DEG	TEXT		4	1	Conduit bend angle in degrees: 11.25/22.5/30/45/60/90/120 [BS 7671:2018+A2:2022 _522.8]	1
PARAM	d8e6b3f2-ac4e-5f2d-9b3e-8e7c4f5d6b01	ELC_CDT_BEND_COUNT_NR	TEXT		4	1	Number of bends in this conduit run (BS 7671 _522.8.5 limits to 3 between draw-in points)	1
PARAM	e9f7c4f3-bd5f-6f3e-ac4f-9f8d5e6e7c12	ELC_CDT_RUN_LENGTH_M	TEXT		4	1	Conduit run length in metres (BS 7671 max ~6m between draw-in points)	1
PARAM	fa1b8d54-ce6f-7f4f-bd5f-af9e6f7f8d23	ELC_CDT_CABLE_COUNT_NR	TEXT		4	1	Number of cables drawn in this conduit (BS EN 61386 fill: 1=53%/43%, 2=31%/20%, 3+=40%/35%)	1
PARAM	b1c2d3e4-fd6f-8e0d-ce7e-be0f7f8e9f34	ELC_CIRCUIT_GROUP_TXT	TEXT		4	1	Logical circuit group key (kitchen / emergency-lighting / fire-alarm / comms-room) -- circuits with the same value tend to land on the same panel. Resolved by STING_ELECTRICAL_ASSIGNMENT.json or stamped manually.	1
PARAM	c2d3e4f5-1e7f-9f1e-df8f-cf1f8f9faf45	ELC_PNL_CIRCUIT_GROUP_TXT	TEXT		4	1	Group key carried by a panel after the first BatchAssignCircuits run -- pins the panel to a single logical group so subsequent runs converge.	1
PARAM	d4e5f607-2f80-af2f-e1a0-d020909fc056	STING_WALL_ROUTING_FLAG	TEXT		34	1	When set to ALLOW, tells the auto-router that conduit / pipe runs MAY pass through this wall (chase / penetration / removable cover). DENY (default) leaves the wall as a hard obstacle. Read by RoutingPathfinder.CollectObstaclesInAABB.	1
PARAM	e5f60718-3091-b03f-f2b1-e131a1a01067	STING_SLAB_ROUTING_FLAG	TEXT		34	1	Slab counterpart of STING_WALL_ROUTING_FLAG. ALLOW lets a vertical drop pass through this floor (slab penetration). DENY treats the slab as a hard obstacle.	1
PARAM	f6071829-41a2-c150-038c-f242b2b12178	STING_PENETRATION_REF_TXT	TEXT		34	1	Identifier stamped on a conduit / pipe / duct that crosses a fire-rated floor or wall. Format: FLR:<id>@<rating>. Drives FRP_PENETRATION family placement + register schedule.	1
PARAM	07182a3a-52b3-d261-149d-035303c23289	STING_PENETRATION_FIRE_RATING_TXT	TEXT		34	1	Required fire rating at the penetration point -- copied from the host floor / wall (BS 9999 / BS 476). Empty defaults to FR60 typical floor rating.	1
PARAM	18293b4b-63c4-e372-25ae-146414d34390	STING_FIRE_RATING_TXT	TEXT		34	1	Fire rating of the host wall / floor -- FR30 / FR60 / FR90 / FR120. Read by SlabPenetrationDetector to stamp the required rating on every penetration.	1
PARAM	abc4d5e6-7f8a-9b0c-1d2e-3f4a5b6c7d8e	STING_SEED_FAMILY_TXT	TEXT		33	1	Seed family identifier (e.g. STING_SEED_LightingFixture). Stamped by SymbolLibraryCreator on every seed; SwapToManufacturerCommand reads it to find replacement candidates in STING_FAMILY_SWAP_REGISTRY.json.	1
PARAM	bcd5e6f7-8a9b-0c1d-2e3f-4a5b6c7d8e9f	STING_DESIGN_REF_TXT	TEXT		33	1	Original seed identity preserved when an instance is swapped to a manufacturer family. Lets schedules + audits trace which design intent every real fixture replaces.	1
PARAM	cde6f708-9b0c-1d2e-3f4a-5b6c7d8e9fa0	STING_SWAP_HISTORY_TXT	TEXT		33	1	Swap audit trail: pipe-delimited entries timestamp|operator|sourceFamily|destFamily. Append-only; SwapToManufacturerCommand prepends one entry per swap.	1
PARAM	def7081a-9ac1-2d3e-4f50-6172839405a6	ELC_JB_TYPE_TXT	TEXT		4	1	Junction box type: PULL_BOX / DRAW_IN_BOX / ADAPTABLE_BOX / TEE_BOX. Drives type-variant selection for the JB seed.	1
PARAM	ef8192ab-cdb2-3e4f-5061-7283940516b7	ELC_JB_SIZE_MM	TEXT		4	1	Trade-size of the junction box in W x D x H millimetres. Default 100x100x60.	1
PARAM	f0a293bc-decb-4f50-6172-839405162718	ELC_JB_AUTO_PLACED_BOOL	TEXT		4	1	True (1) when the box was auto-placed by JunctionBoxAutoPlacer at a bend-count or run-length break-point. False (0) for manually-placed boxes.	1
PARAM	a1b3a4cd-efdc-5061-7283-940516271829	ELC_JB_REASON_TXT	TEXT		4	1	Reason auto-placer put the box here: BENDS_EXCESS / RUN_TOO_LONG / FILL_OVER / WALL_PENETRATION / MANUAL. Surfaced in the Penetration / Pull-Box register schedule.	1
PARAM	b2c4a5dd-fe1d-6172-8394-051627182930	ELC_CDT_BREAKPOINT_TXT	TEXT		4	1	Reference stamped on a conduit by JunctionBoxAutoPlacer when the run hits a BS 7671 _522.8.5 break-point. Format: JB:<id>@<reason> when a box was placed; NEEDED:<reason>@<xyz> when the seed family wasn't loaded.	1
PARAM	9468e66a-ee14-50bb-b0e9-00005ea06497	PLM_DFU_COUNT_INT	INTEGER		6	1	IPC 2021 Drainage Fixture Units assigned to fixture or pipe segment [Phase 178b]	1
PARAM	689d24e8-c9b5-5705-8f7f-57a3e6436c19	PLM_WSFU_COUNT_INT	INTEGER		6	1	IPC 2021 Water Supply Fixture Units [Phase 178b]	1
PARAM	cde11f1f-ce97-59b6-9e31-88733c0074bc	PLM_TRAP_SEAL_DEPTH_MM	TEXT		6	1	Trap water seal depth mm minimum 50 [BS EN 12056-2 Phase 178b]	1
PARAM	ce6f77ba-72d5-5904-ba1a-b01d6a09274c	PLM_VENT_SIZE_DN	INTEGER		6	1	Vent pipe nominal diameter mm [IPC 2021 Table 916.1 Phase 178b]	1
PARAM	cd10ebf4-3e56-5f81-bde7-5a7efbb3312d	PLM_AAV_REQUIRED_BOOL	YESNO		6	1	Air Admittance Valve required [BS EN 12380 Phase 178b]	1
PARAM	6ff40ae1-9a6a-59d7-93aa-1b3ea27b3f28	PLM_CALC_DN_MM	INTEGER		6	1	Auto-calculated minimum pipe diameter mm DrainageSizer output [Phase 178b]	1
PARAM	5a6613d4-2b44-5f13-b023-74ad817ca427	PLM_CALC_SLOPE_PCT	TEXT		6	1	Auto-calculated minimum slope percent DrainageSizer output [Phase 178b]	1
PARAM	4d30cc88-36ca-56bc-b070-9eda111b4ca4	PLM_DEMAND_FLOW_LPS	TEXT		6	1	Design flow rate l/s for pipe or branch [Phase 178b]	1
PARAM	12bdb567-8260-51e3-9048-c853ad1536e1	PLM_VELOCITY_MPS	TEXT		6	1	Design flow velocity m/s [Phase 178b]	1
PARAM	2dd14866-68c7-5f8b-8541-2760a011e644	PLM_FRICTION_LOSS_PA_M	TEXT		6	1	Friction head loss Pa per metre [Phase 178b]	1
PARAM	bc0dcd88-a1a4-58c3-aa26-900b3a1658c2	PLM_PRESSURE_TEST_KPA	INTEGER		6	1	Test pressure kPa default 100 [BS EN 12056-5 Phase 178b]	1
PARAM	453c0b62-3bc7-57f4-b099-277e022d40e0	PLM_FLUID_CATEGORY_TXT	TEXT		6	1	BS EN 1717 fluid category 1-5 [Phase 178b]	1
PARAM	7e293a2c-4851-5677-bbb2-99be80e47d54	PLM_VLV_BACKFLOW_TYPE_TXT	TEXT		6	1	Backflow prevention device CHK-SC/CHK-DC/VLV-RPZ/GAP-AA [BS EN 1717 Phase 178b]	1
PARAM	39ef8603-2ac1-5bba-9de1-b770f304098b	PLM_PPE_STANDARD_TXT	TEXT		6	1	Pipe material standard EN 1057/EN 10255/EN 1452/EN 877/EN 12201 [Phase 178b]	1
PARAM	66c4b030-073b-5ae3-a0d9-2c15f6b88b8a	PLM_PPE_SCHEDULE_TXT	TEXT		6	1	Pipe schedule SCH 10/40/80 SDR 11/17 [Phase 178b]	1
PARAM	b56727b6-4e83-5e65-85f9-6fcce50ee8cf	PLM_PPE_GRADE_TXT	TEXT		6	1	Material grade R220 R250 316L 304L PE100 [Phase 178b]	1
PARAM	9bf49b76-7b80-5403-b9b6-5519ab4cb7e7	PLM_PPE_WRAS_APPROVED_BOOL	YESNO		6	1	WRAS approved product [Phase 178b]	1
PARAM	1f327972-191d-55e5-98fb-8c6a46d84d3b	PLM_PPE_COLOR_BS1710_TXT	TEXT		6	1	Pipe identification colour per BS 1710 [Phase 178b]	1
PARAM	e4412254-bea7-5a5e-9113-fee0ee9f5ff2	PLM_PPE_WALL_THK_MM	TEXT		6	1	Pipe wall thickness mm for invert calc [Phase 178b]	1
PARAM	75ebc9f4-666a-507e-8ea2-b72040578982	PLM_MAT_TXT	TEXT		6	1	Pipe material code CU_R250_X MDPE_PE80_BLUE etc [Phase 178b]	1
PARAM	d6a7f909-d625-5513-9ed5-7cb61ab29ae9	PLM_RWH_ROOF_AREA_M2	TEXT		6	1	Roof contributing area for rainwater harvesting m2 [BS 8515 Phase 178b]	1
PARAM	75da88b8-9ae8-5c9a-9c24-002d8cb141d3	PLM_RWH_TANK_VOL_M3	TEXT		6	1	Calculated RWH tank volume m3 [BS 8515 Phase 178b]	1
PARAM	a359f448-eca1-5ad1-83ce-d55cbcce0e0c	PLM_RWH_ANNUAL_YIELD_M3	TEXT		6	1	Calculated annual rainwater yield m3 [BS 8515 Phase 178b]	1
PARAM	4933f620-561d-5fdd-8563-2dd9c69d5000	PLM_SUDS_ATTEN_VOL_M3	TEXT		6	1	SuDS attenuation volume m3 [CIRIA C753 Phase 178b]	1
PARAM	61260170-e6e4-5676-8b47-a51e08ae36b4	PLM_SEPTIC_TANK_VOL_L	TEXT		6	1	Septic tank volume litres [BS EN 12566-1 Phase 178b]	1
PARAM	06dab377-9f9e-59be-b442-a9832e492400	PLM_PRV_SET_PRESSURE_KPA	TEXT		6	1	PRV set-point pressure kPa [Phase 178b]	1
PARAM	572fcbbd-495e-52b2-8dec-731734e94aab	PLM_PRV_INLET_PRESSURE_KPA	TEXT		6	1	PRV inlet upstream pressure kPa [Phase 178b]	1
PARAM	00fdeb95-2512-5aec-afed-6eca926c9666	PLM_PRESSURE_ZONE_TXT	TEXT		6	1	Pressure zone LOW/MID/HIGH/BOOSTED [Phase 178b]	1
PARAM	f6957339-9364-575d-b916-28a31bede75e	PLM_TMV_CLASS_TXT	TEXT		6	1	TMV class TMV2 TMV3 [BS 7942 Phase 178b]	1
PARAM	1cc13cfc-9059-538d-8c2d-02c9384ef850	PLM_TMV_BLEND_TEMP_C	TEXT		6	1	TMV blended outlet temperature setpoint C [Phase 178b]	1
PARAM	dc00317c-d340-56b9-9f61-3604459d0289	PLM_VLV_SET_PRESSURE_BAR	TEXT		6	1	Valve set pressure bar PRV / safety valves [Phase 178b]	1
PARAM	cde9d6ca-3327-585b-a8f7-6260416747c8	PLM_VLV_DESIGN_FLOW_LS	TEXT		6	1	Valve design flow rate l/s [Phase 178b]	1
PARAM	a0daacb6-3075-5571-adac-f16dd4986012	PLM_VLV_DESIGN_DP_KPA	TEXT		6	1	Valve design pressure drop kPa [Phase 178b]	1
PARAM	83e44d79-e601-5250-bcbc-d63193ac441f	PLM_VLV_FAIL_POSITION_TXT	TEXT		6	1	Valve fail-safe position OPEN/CLOSED/LAST [Phase 178b]	1
PARAM	ab46d616-d864-572c-8d9d-5bb51ccaab79	PLM_VLV_WRAS_APPROVED_BOOL	YESNO		6	1	Valve WRAS-approved [Phase 178b]	1
PARAM	af8461f1-b314-5f60-8e8d-e38963de14f8	PLM_DEAD_LEG_LENGTH_M	TEXT		6	1	Dead-leg length m flagged by DeadLegDetector [HSG 274 Phase 178b]	1
PARAM	98ab6e19-8d12-53c0-b388-8705f9413373	PLM_PRJ_PLUMBING_CODE_TXT	TEXT		1	1	Project plumbing-code toggle BS-UK / IPC-US / UPC-US [Phase 178b]	1
PARAM	c1d2e3f4-a5b6-4c7d-8e9f-0a1b2c3d4e01	PLM_RECIRC_PUMP_DUTY_LPM	TEXT		6	1	DHW recirculation pump duty in l/min computed by RecircLoopBalancer to maintain ≤5°C ΔT loop [Phase 187]	1
PARAM	c1d2e3f4-a5b6-4c7d-8e9f-0a1b2c3d4e02	PLM_RECIRC_DRV_KV	TEXT		6	1	Per-branch DRV pre-set Kv (l/min·bar^-0.5) — proportional to branch heat-loss share, stamped on DRV valve fixtures [Phase 187]	1
PARAM	c1d2e3f4-a5b6-4c7d-8e9f-0a1b2c3d4e03	PLM_STACK_CAP_DU	TEXT		6	1	Stack DFU capacity per BS EN 12056-2 Table 11 lookup at stack DN [Phase 187]	1
PARAM	c1d2e3f4-a5b6-4c7d-8e9f-0a1b2c3d4e04	PLM_STACK_UTIL_PCT	TEXT		6	1	Stack utilisation percentage (accumulated DFU ÷ Table 11 capacity) — &gt;70% flags induced-siphonage risk [Phase 187]	1
PARAM	d1e2f3a4-b5c6-4d7e-8f90-1a2b3c4d5e01	STR_BEAM_TORSION_KNM	TEXT		16	1	Torsional moment Mt = V×e (kN·m) at eccentric beam-column connection — stamped by AutoTorsionDetector [Phase 187]	1
PARAM	d1e2f3a4-b5c6-4d7e-8f90-1a2b3c4d5e02	STR_ECC_CONN_MM	TEXT		16	1	Horizontal eccentricity (mm) between beam centreline and supporting column centroid — stamped by AutoTorsionDetector [Phase 187]	1
PARAM	d1e2f3a4-b5c6-4d7e-8f90-1a2b3c4d5e03	STR_CONN_DETAIL_TXT	TEXT		16	1	Steel connection detail classification (Simple / Semi-rigid / Rigid + bolt group code) per SCI P358 / EC3 — ConnectionDetailingEngine [Phase 187]	1
PARAM	d1e2f3a4-b5c6-4d7e-8f90-1a2b3c4d5e04	STR_CONN_RATING_KN	TEXT		16	1	Computed shear / moment capacity (kN or kN·m) of beam-end connection per EC3 — ConnectionDetailingEngine [Phase 187]	1
PARAM	d1e2f3a4-b5c6-4d7e-8f90-1a2b3c4d5e05	STR_FAB_TOLERANCE_MM	TEXT		16	1	Cumulative geometric tolerance (mm) over assembled member chain per BS EN 1090-2 — FabricationToleranceChecker [Phase 187]	1
PARAM	d1e2f3a4-b5c6-4d7e-8f90-1a2b3c4d5e06	ACO_RW_DB	TEXT		9	1	Weighted sound reduction index Rw (dB) of partition per BS EN ISO 717-1 — AcousticAnalysisEngine [Phase 187]	1
PARAM	c3d5b6ee-0f2e-7283-9405-162718304a5b	ELC_CDT_PENETRATION_COUNT_NR	TEXT		4	1	Number of fire-rated barriers (floors / walls) this conduit crosses. Stamped by SlabPenetrationDetector each time a crossing is recorded. Drives the FRP penetration register schedule and JBAutoPlacer's avoid-collision logic (Wave J3).	1
PARAM	c1a2b3c4-d5e6-4f70-8a9b-0c1d2e3f4a5b	ELC_WIRE_CORE_COUNT_INT	INTEGER		4	1	Number of conductors/cores in the wire run (1-4). Drives slash-mark count on wire annotation tag. [BS 7671]	1
PARAM	d2b3c4d5-e6f7-4081-9b0c-1d2e3f4a5b6c	ELC_WIRE_PHASE_TXT	TEXT		4	1	Phase designation: L1/L2/L3/N/PE/CPC/1P/3P [BS 7671 Appendix 7]	1
PARAM	e3c4d5e6-f708-4192-0c1d-2e3f4a5b6c7d	ELC_WIRE_CSA_MM2_NUM	NUMBER		4	1	Conductor cross-sectional area in mm2 (1.5/2.5/4/6/10/16/25/35/50/70/95/120) [BS 7671 Table 4D1A]	1
PARAM	f4d5e6f7-0819-42a3-1d2e-3f4a5b6c7d8e	ELC_WIRE_COND_MAT_TXT	TEXT		4	1	Conductor material: Cu (copper) / Al (aluminium) [BS 7671]	1
PARAM	16f70819-2a3b-44c5-3f4a-5b6c7d8e9fa0	ELC_WIRE_VD_PCT_NUM	NUMBER		4	1	Calculated voltage drop as percentage of nominal voltage [BS 7671 Appendix 12, limit 3% lighting / 5% power]	1
PARAM	27081920-3b4c-45d6-4a5b-6c7d8e9fa0b1	ELC_WIRE_AMPACITY_A	NUMBER		4	1	Cable current-carrying capacity (ampacity) in amperes at design installation method [BS 7671 Table 4D1A/4D2A]	1
PARAM	38192031-4c5d-46e7-5b6c-7d8e9fa0b1c2	ELC_WIRE_INSTALL_METHOD_TXT	TEXT		4	1	Installation method reference: A1/A2/B1/B2/C/D1/D2/E/F/G [BS 7671 Table 4A2 / IEC 60364-5-52]	1
PARAM	492a3142-5d6e-47f8-6c7d-8e9fa0b1c2d3	ELC_WIRE_MAX_DEMAND_A	NUMBER		4	1	Maximum design demand current for the circuit in amperes [BS 7671 load assessment]	1
PARAM	5a3b4253-6e7f-4809-7d8e-9fa0b1c2d3e4	ELC_WIRE_CIRCUIT_BREAKER_A	NUMBER		4	1	Upstream overcurrent protective device rating in amperes [BS 7671 Section 433]	1
PARAM	6b4c5364-7f80-4910-8e9f-a0b1c2d3e4f5	ELC_WIRE_EARTH_CSA_MM2	NUMBER		4	1	Earth/CPC conductor cross-sectional area in mm2 [BS 7671 Section 543]	1
PARAM	7c5d6475-8091-4a21-9fa0-b1c2d3e4f506	ELC_WIRE_ARMOURED_BOOL	YESNO		4	1	True if cable is SWA (steel wire armoured) or equivalent [BS 7671]	1
PARAM	7c5d6475-8091-4a21-9fa0-b1c2d3e4f507	ELC_WIRE_ARMOUR_CONT_OK_BOOL	YESNO		4	1	Set to 1 when SWA armour continuity at both terminations has been verified per BS 7671 _543 [STING Gap 12]	1
PARAM	8d6e7586-9102-4b32-a0b1-c2d3e4f50617	ELC_WIRE_FIRE_RATED_BOOL	YESNO		4	1	True if circuit requires fire-survival cable (e.g. MICC, FP200) [BS 9999 / BS 8519 / BS 7671 Ch.56]	1
PARAM	9e7f8697-a213-4c43-b1c2-d3e4f5061728	ELC_WIRE_SHIELDED_BOOL	YESNO		4	1	True if cable is screened/shielded (data, fire-alarm, CCTV circuits) [BS 7671]	1
PARAM	af809708-b324-4d54-c2d3-e4f507182839	ELC_WIRE_CIRCUIT_TYPE_TXT	TEXT		4	1	Circuit type: FINAL/SUB-MAIN/FEEDER/RING/RADIAL/MOTOR/EV/LIGHTING/POWER/DATA [BS 7671]	1
PARAM	b0918819-c435-4e65-d3e4-f50718293940	ELC_WIRE_ANNOT_SLASH_LEN_MM	NUMBER		4	1	Wire annotation slash/tick mark length in mm at model scale (default 6). Controls visual size of conductor-count slashes. [STING annotation style]	1
PARAM	c1a29920-d546-4f76-e4f5-061829394a51	ELC_WIRE_ANNOT_SPACING_MM	NUMBER		4	1	Spacing between adjacent slash marks in mm along conduit (default 3). [STING annotation style]	1
PARAM	d2b3aa31-e657-4087-f506-17283a4b5c62	ELC_WIRE_ANNOT_ANGLE_DEG	NUMBER		4	1	Angle of slash marks relative to conduit axis in degrees (default 60, range 30-90). [STING annotation style]	1
PARAM	e3c4bb42-f768-4198-0617-28394b5c6d73	ELC_WIRE_ANNOT_OFFSET_MM	NUMBER		4	1	Perpendicular offset of label text from conduit centreline in mm (default 600). [STING annotation style]	1
PARAM	f4d5cc53-0879-42a9-1728-394a5b6c7e84	ELC_WIRE_ANNOT_COLOR_CODE_INT	INTEGER		4	1	Annotation colour override: 0=auto (black), 1=red (overloaded/warning), 2=blue (neutral/data), 3=orange (review), 4=green (safe/spare). [STING annotation style]	1
PARAM	05e6dd64-198a-43ba-283a-4a5b6c7d8f95	ELC_WIRE_ANNOT_LINE_WEIGHT_INT	INTEGER		4	1	Line weight index (1-16) for slash/tick marks. Default 3 (~0.25mm at 1:100). [STING annotation style]	1
PARAM	16f7ee75-2a9b-44cb-394b-5b6c7d8e90a6	ELC_WIRE_ANNOT_SCALE_FACTOR	NUMBER		4	1	Scale multiplier applied to all annotation geometry (slash length, spacing, offset). 1.0=nominal, 0.5=half-size for congested drawings. [STING annotation style]	1
PARAM	27088f86-3bac-45dc-4a5c-6c7d8e9fa1b7	ELC_WIRE_ANNOT_SHOW_VD_BOOL	YESNO		4	1	Show voltage drop percentage in wire annotation label. Default true when VD > 3%. [STING annotation style]	1
PARAM	38199097-4cbd-46ed-5b6d-7d8e9fa0b2c8	ELC_WIRE_ANNOT_SHOW_FILL_BOOL	YESNO		4	1	Show conduit fill percentage in wire annotation label. Default true when fill > 40%. [STING annotation style]	1
PARAM	492aa108-5dce-47fe-6c7e-8e9fa0b1c3d9	ELC_WIRE_ANNOT_SHOW_DIA_BOOL	YESNO		4	1	Show conduit diameter in wire annotation label. [STING annotation style]	1
PARAM	5a3bb219-6edf-4800-7d8f-9fa0b1c2d4ea	ELC_WIRE_ANNOT_SHOW_AMPACITY_BOOL	YESNO		4	1	Show cable ampacity (Iz) and max demand (Ib) in wire annotation label. [STING annotation style]	1
PARAM	6b4cc32a-7fe0-4911-8e90-a0b1c2d3e5fb	ELC_WIRE_ANNOT_COMPACT_BOOL	YESNO		4	1	Compact label mode: omits panel name and install method to fit tight drawings. [STING annotation style]	1
PARAM	b04373ec-3a97-5c0e-a13b-b72450d52f00	ELC_PANEL_MAIN_BREAKER_TXT	TEXT		4	1	Main incomer / MCCB rating label (e.g. "250A 65kA MCCB") used for TCC database lookup and selective coordination checks [BS 7671:2018 / STING Gap 13]	1
PARAM	b04373ec-3a97-5c0e-a13b-b72450d52f01	ELC_SEL_COORD_OK	YESNO		4	1	Selective coordination check result stamp: 1 = passes BS 7671 _536 / NEC 240.87 criteria for this panel [STING Gap 13]	1
PARAM	b04373ec-3a97-5c0e-a13b-b72450d52f02	ELC_PNL_NAME_TXT	TEXT		4	1	Source panel / distribution board name stamped on conduit by WireParamStampCommand (matches ElectricalSystem.BaseEquipment.Name) [STING Gap 1/2]	1
PARAM	a7c0b2e4-3301-4d27-9c61-0e7a3f9d1001	PEN_FIRE_RATING_TXT	TEXT		33	1	Required fire rating of the penetration: FR30/FR60/FR90/FR120/blank for non-rated [BS 9999, BS 476-20, EN 1366-3]	1
PARAM	a7c0b2e4-3301-4d27-9c61-0e7a3f9d1002	PEN_SEALANT_TYPE_TXT	TEXT		33	1	Sealant system: INTUMESCENT/SILICONE/MORTAR/PILLOW/COLLAR/WRAP/NONE [BS 9999]	1
PARAM	a7c0b2e4-3301-4d27-9c61-0e7a3f9d1003	PEN_OD_MM	NUMBER		33	1	Penetrating member outside diameter (mm)	1
