# v2.3 | 20260227 | BIM Template category_bindings
Parameter_Name,Revit_Category,Binding_Type,Is_Shared
PER_SUST_LEED_CONTRIB_TXT,Curtain Wall Mullions,Type,True
PER_SUST_LEED_CONTRIB_TXT,Doors,Type,True
PER_SUST_LEED_CONTRIB_TXT,Ducts,Type,True
PER_SUST_LEED_CONTRIB_TXT,Electrical Equipment,Type,True
PER_SUST_LEED_CONTRIB_TXT,Electrical Fixtures,Type,True
PER_SUST_LEED_CONTRIB_TXT,Floors,Type,True
PER_SUST_LEED_CONTRIB_TXT,Furniture,Type,True
PER_SUST_LEED_CONTRIB_TXT,Generic Models,Type,True
PER_SUST_LEED_CONTRIB_TXT,Lighting Fixtures,Type,True
PER_SUST_LEED_CONTRIB_TXT,Mechanical Equipment,Type,True
PER_SUST_LEED_CONTRIB_TXT,Pipe Accessories,Type,True
PER_SUST_LEED_CONTRIB_TXT,Pipe Fittings,Type,True
PER_SUST_LEED_CONTRIB_TXT,Pipes,Type,True
PER_SUST_LEED_CONTRIB_TXT,Plumbing Equipment,Type,True
PER_SUST_LEED_CONTRIB_TXT,Plumbing Fixtures,Type,True
PER_SUST_LEED_CONTRIB_TXT,Ramps,Type,True
PER_SUST_LEED_CONTRIB_TXT,Roofs,Type,True
PER_SUST_LEED_CONTRIB_TXT,Rooms,Type,True
PER_SUST_LEED_CONTRIB_TXT,Specialty Equipment,Type,True
PER_SUST_LEED_CONTRIB_TXT,Sprinklers,Type,True
PER_SUST_LEED_CONTRIB_TXT,Stairs,Type,True
PER_SUST_LEED_CONTRIB_TXT,Walls,Type,True
PER_SUST_LEED_CONTRIB_TXT,Windows,Type,True
PER_SUST_RECYCLABLE_BOOL,Air Terminals,Type,True
PER_SUST_RECYCLABLE_BOOL,Cable Trays,Type,True
PER_SUST_RECYCLABLE_BOOL,Casework,Type,True
PER_SUST_RECYCLABLE_BOOL,Ceilings,Type,True
PER_SUST_RECYCLABLE_BOOL,Conduits,Type,True
PER_SUST_RECYCLABLE_BOOL,Curtain Panels,Type,True
PER_SUST_RECYCLABLE_BOOL,Curtain Wall Mullions,Type,True
PER_SUST_RECYCLABLE_BOOL,Doors,Type,True
PER_SUST_RECYCLABLE_BOOL,Ducts,Type,True
PER_SUST_RECYCLABLE_BOOL,Electrical Equipment,Type,True
PER_SUST_RECYCLABLE_BOOL,Electrical Fixtures,Type,True
PER_SUST_RECYCLABLE_BOOL,Floors,Type,True
PER_SUST_RECYCLABLE_BOOL,Furniture,Type,True
PER_SUST_RECYCLABLE_BOOL,Generic Models,Type,True
PER_SUST_RECYCLABLE_BOOL,Lighting Fixtures,Type,True
PER_SUST_RECYCLABLE_BOOL,Mechanical Equipment,Type,True
PER_SUST_RECYCLABLE_BOOL,Pipe Accessories,Type,True
PER_SUST_RECYCLABLE_BOOL,Pipe Fittings,Type,True
PER_SUST_RECYCLABLE_BOOL,Pipes,Type,True
PER_SUST_RECYCLABLE_BOOL,Plumbing Equipment,Type,True
PER_SUST_RECYCLABLE_BOOL,Plumbing Fixtures,Type,True
PER_SUST_RECYCLABLE_BOOL,Ramps,Type,True
PER_SUST_RECYCLABLE_BOOL,Roofs,Type,True
PER_SUST_RECYCLABLE_BOOL,Rooms,Type,True
PER_SUST_RECYCLABLE_BOOL,Specialty Equipment,Type,True
PER_SUST_RECYCLABLE_BOOL,Sprinklers,Type,True
PER_SUST_RECYCLABLE_BOOL,Stairs,Type,True
PER_SUST_RECYCLABLE_BOOL,Walls,Type,True
PER_SUST_RECYCLABLE_BOOL,Windows,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Air Terminals,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Cable Trays,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Casework,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Ceilings,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Conduits,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Curtain Panels,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Curtain Wall Mullions,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Doors,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Ducts,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Electrical Equipment,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Electrical Fixtures,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Floors,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Furniture,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Generic Models,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Lighting Fixtures,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Mechanical Equipment,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Pipe Accessories,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Pipe Fittings,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Pipes,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Plumbing Equipment,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Plumbing Fixtures,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Ramps,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Roofs,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Rooms,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Specialty Equipment,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Sprinklers,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Stairs,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Walls,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Windows,Type,True
PER_SUST_WTR_RATING_NR,Air Terminals,Type,True
PER_SUST_WTR_RATING_NR,Cable Trays,Type,True
PER_SUST_WTR_RATING_NR,Casework,Type,True
PER_SUST_WTR_RATING_NR,Ceilings,Type,True
PER_SUST_WTR_RATING_NR,Conduits,Type,True
PER_SUST_WTR_RATING_NR,Curtain Panels,Type,True
PER_SUST_WTR_RATING_NR,Curtain Wall Mullions,Type,True
PER_SUST_WTR_RATING_NR,Doors,Type,True
PER_SUST_WTR_RATING_NR,Ducts,Type,True
PER_SUST_WTR_RATING_NR,Electrical Equipment,Type,True
PER_SUST_WTR_RATING_NR,Electrical Fixtures,Type,True
PER_SUST_WTR_RATING_NR,Floors,Type,True
PER_SUST_WTR_RATING_NR,Furniture,Type,True
PER_SUST_WTR_RATING_NR,Generic Models,Type,True
PER_SUST_WTR_RATING_NR,Lighting Fixtures,Type,True
PER_SUST_WTR_RATING_NR,Mechanical Equipment,Type,True
PER_SUST_WTR_RATING_NR,Pipe Accessories,Type,True
PER_SUST_WTR_RATING_NR,Pipe Fittings,Type,True
PER_SUST_WTR_RATING_NR,Pipes,Type,True
PER_SUST_WTR_RATING_NR,Plumbing Equipment,Type,True
PER_SUST_WTR_RATING_NR,Plumbing Fixtures,Type,True
PER_SUST_WTR_RATING_NR,Ramps,Type,True
PER_SUST_WTR_RATING_NR,Roofs,Type,True
PER_SUST_WTR_RATING_NR,Rooms,Type,True
PER_SUST_WTR_RATING_NR,Specialty Equipment,Type,True
PER_SUST_WTR_RATING_NR,Sprinklers,Type,True
PER_SUST_WTR_RATING_NR,Stairs,Type,True
PER_SUST_WTR_RATING_NR,Walls,Type,True
PER_SUST_WTR_RATING_NR,Windows,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Air Terminals,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Cable Trays,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Casework,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Ceilings,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Conduits,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Curtain Panels,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Curtain Wall Mullions,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Doors,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Ducts,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Electrical Equipment,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Electrical Fixtures,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Floors,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Furniture,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Generic Models,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Lighting Fixtures,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Mechanical Equipment,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Pipe Accessories,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Pipe Fittings,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Pipes,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Plumbing Equipment,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Plumbing Fixtures,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Ramps,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Roofs,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Rooms,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Specialty Equipment,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Sprinklers,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Stairs,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Walls,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Windows,Type,True
PER_THERM_NATURAL_VENT_TXT,Air Terminals,Type,True
PER_THERM_NATURAL_VENT_TXT,Cable Trays,Type,True
PER_THERM_NATURAL_VENT_TXT,Casework,Type,True
PER_THERM_NATURAL_VENT_TXT,Ceilings,Type,True
PER_THERM_NATURAL_VENT_TXT,Conduits,Type,True
PER_THERM_NATURAL_VENT_TXT,Curtain Panels,Type,True
PER_THERM_NATURAL_VENT_TXT,Curtain Wall Mullions,Type,True
PER_THERM_NATURAL_VENT_TXT,Doors,Type,True
PER_THERM_NATURAL_VENT_TXT,Ducts,Type,True
PER_THERM_NATURAL_VENT_TXT,Electrical Equipment,Type,True
PER_THERM_NATURAL_VENT_TXT,Electrical Fixtures,Type,True
PER_THERM_NATURAL_VENT_TXT,Floors,Type,True
PER_THERM_NATURAL_VENT_TXT,Furniture,Type,True
PER_THERM_NATURAL_VENT_TXT,Generic Models,Type,True
PER_THERM_NATURAL_VENT_TXT,Lighting Fixtures,Type,True
PER_THERM_NATURAL_VENT_TXT,Mechanical Equipment,Type,True
PER_THERM_NATURAL_VENT_TXT,Pipe Accessories,Type,True
PER_THERM_NATURAL_VENT_TXT,Pipe Fittings,Type,True
PER_THERM_NATURAL_VENT_TXT,Pipes,Type,True
PER_THERM_NATURAL_VENT_TXT,Plumbing Equipment,Type,True
PER_THERM_NATURAL_VENT_TXT,Plumbing Fixtures,Type,True
PER_THERM_NATURAL_VENT_TXT,Ramps,Type,True
PER_THERM_NATURAL_VENT_TXT,Roofs,Type,True
PER_THERM_NATURAL_VENT_TXT,Rooms,Type,True
PER_THERM_NATURAL_VENT_TXT,Specialty Equipment,Type,True
PER_THERM_NATURAL_VENT_TXT,Sprinklers,Type,True
PER_THERM_NATURAL_VENT_TXT,Stairs,Type,True
PER_THERM_NATURAL_VENT_TXT,Walls,Type,True
PER_THERM_NATURAL_VENT_TXT,Windows,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Air Terminals,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Cable Trays,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Casework,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Ceilings,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Conduits,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Curtain Panels,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Curtain Wall Mullions,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Doors,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Ducts,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Electrical Equipment,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Electrical Fixtures,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Floors,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Furniture,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Generic Models,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Lighting Fixtures,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Mechanical Equipment,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Pipe Accessories,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Pipe Fittings,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Pipes,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Plumbing Equipment,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Plumbing Fixtures,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Ramps,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Roofs,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Rooms,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Specialty Equipment,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Sprinklers,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Stairs,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Walls,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Windows,Type,True
PER_THERM_R_VALUE_M2K_W,Air Terminals,Type,True
PER_THERM_R_VALUE_M2K_W,Cable Trays,Type,True
PER_THERM_R_VALUE_M2K_W,Casework,Type,True
PER_THERM_R_VALUE_M2K_W,Ceilings,Type,True
PER_THERM_R_VALUE_M2K_W,Conduits,Type,True
PER_THERM_R_VALUE_M2K_W,Curtain Panels,Type,True
PER_THERM_R_VALUE_M2K_W,Curtain Wall Mullions,Type,True
PER_THERM_R_VALUE_M2K_W,Doors,Type,True
PER_THERM_R_VALUE_M2K_W,Ducts,Type,True
PER_THERM_R_VALUE_M2K_W,Electrical Equipment,Type,True
PER_THERM_R_VALUE_M2K_W,Electrical Fixtures,Type,True
PER_THERM_R_VALUE_M2K_W,Floors,Type,True
PER_THERM_R_VALUE_M2K_W,Furniture,Type,True
PER_THERM_R_VALUE_M2K_W,Generic Models,Type,True
PER_THERM_R_VALUE_M2K_W,Lighting Fixtures,Type,True
PER_THERM_R_VALUE_M2K_W,Mechanical Equipment,Type,True
PER_THERM_R_VALUE_M2K_W,Pipe Accessories,Type,True
PER_THERM_R_VALUE_M2K_W,Pipe Fittings,Type,True
PER_THERM_R_VALUE_M2K_W,Pipes,Type,True
PER_THERM_R_VALUE_M2K_W,Plumbing Equipment,Type,True
PER_THERM_R_VALUE_M2K_W,Plumbing Fixtures,Type,True
PER_THERM_R_VALUE_M2K_W,Ramps,Type,True
PER_THERM_R_VALUE_M2K_W,Roofs,Type,True
PER_THERM_R_VALUE_M2K_W,Rooms,Type,True
PER_THERM_R_VALUE_M2K_W,Specialty Equipment,Type,True
PER_THERM_R_VALUE_M2K_W,Sprinklers,Type,True
PER_THERM_R_VALUE_M2K_W,Stairs,Type,True
PER_THERM_R_VALUE_M2K_W,Walls,Type,True
PER_THERM_R_VALUE_M2K_W,Windows,Type,True
PER_THERM_SHADING_DEVICE_TXT,Air Terminals,Type,True
PER_THERM_SHADING_DEVICE_TXT,Cable Trays,Type,True
PER_THERM_SHADING_DEVICE_TXT,Casework,Type,True
PER_THERM_SHADING_DEVICE_TXT,Ceilings,Type,True
PER_THERM_SHADING_DEVICE_TXT,Conduits,Type,True
PER_THERM_SHADING_DEVICE_TXT,Curtain Panels,Type,True
PER_THERM_SHADING_DEVICE_TXT,Curtain Wall Mullions,Type,True
PER_THERM_SHADING_DEVICE_TXT,Doors,Type,True
PER_THERM_SHADING_DEVICE_TXT,Ducts,Type,True
PER_THERM_SHADING_DEVICE_TXT,Electrical Equipment,Type,True
PER_THERM_SHADING_DEVICE_TXT,Electrical Fixtures,Type,True
PER_THERM_SHADING_DEVICE_TXT,Floors,Type,True
PER_THERM_SHADING_DEVICE_TXT,Furniture,Type,True
PER_THERM_SHADING_DEVICE_TXT,Generic Models,Type,True
PER_THERM_SHADING_DEVICE_TXT,Lighting Fixtures,Type,True
PER_THERM_SHADING_DEVICE_TXT,Mechanical Equipment,Type,True
PER_THERM_SHADING_DEVICE_TXT,Pipe Accessories,Type,True
PER_THERM_SHADING_DEVICE_TXT,Pipe Fittings,Type,True
PER_THERM_SHADING_DEVICE_TXT,Pipes,Type,True
PER_THERM_SHADING_DEVICE_TXT,Plumbing Equipment,Type,True
PER_THERM_SHADING_DEVICE_TXT,Plumbing Fixtures,Type,True
PER_THERM_SHADING_DEVICE_TXT,Ramps,Type,True
PER_THERM_SHADING_DEVICE_TXT,Roofs,Type,True
PER_THERM_SHADING_DEVICE_TXT,Rooms,Type,True
PER_THERM_SHADING_DEVICE_TXT,Specialty Equipment,Type,True
PER_THERM_SHADING_DEVICE_TXT,Sprinklers,Type,True
PER_THERM_SHADING_DEVICE_TXT,Stairs,Type,True
PER_THERM_SHADING_DEVICE_TXT,Walls,Type,True
PER_THERM_SHADING_DEVICE_TXT,Windows,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Air Terminals,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Cable Trays,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Casework,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Ceilings,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Conduits,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Curtain Panels,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Curtain Wall Mullions,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Doors,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Ducts,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Electrical Equipment,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Electrical Fixtures,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Floors,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Furniture,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Generic Models,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Lighting Fixtures,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Mechanical Equipment,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Pipe Accessories,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Pipe Fittings,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Pipes,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Plumbing Equipment,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Plumbing Fixtures,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Ramps,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Roofs,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Rooms,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Specialty Equipment,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Sprinklers,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Stairs,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Walls,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Windows,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Air Terminals,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Cable Trays,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Casework,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Ceilings,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Conduits,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Curtain Panels,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Curtain Wall Mullions,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Doors,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Ducts,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Electrical Equipment,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Electrical Fixtures,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Floors,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Furniture,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Generic Models,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Lighting Fixtures,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Mechanical Equipment,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Pipe Accessories,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Pipe Fittings,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Pipes,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Plumbing Equipment,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Plumbing Fixtures,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Ramps,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Roofs,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Rooms,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Specialty Equipment,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Sprinklers,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Stairs,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Walls,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Windows,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Air Terminals,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Cable Trays,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Casework,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Ceilings,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Conduits,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Curtain Panels,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Curtain Wall Mullions,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Doors,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Ducts,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Electrical Equipment,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Electrical Fixtures,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Floors,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Furniture,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Generic Models,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Lighting Fixtures,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Mechanical Equipment,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Pipe Accessories,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Pipe Fittings,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Pipes,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Plumbing Equipment,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Plumbing Fixtures,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Ramps,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Roofs,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Rooms,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Specialty Equipment,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Sprinklers,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Stairs,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Walls,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Windows,Type,True
PH_DESCRIPTION_TXT,Generic Models,Type,True
PH_END_DATE_TXT,Generic Models,Type,True
PH_NAME_TXT,Generic Models,Type,True
PH_NUMBER_INT,Generic Models,Type,True
PH_START_DATE_TXT,Generic Models,Type,True
PH_STATUS_TXT,Generic Models,Type,True
PLM_ACC_CONNECTION_SZ_NR,Generic Models,Type,True
PLM_ACC_CONNECTION_SZ_NR,Pipe Accessories,Type,True
PLM_ACC_CONNECTION_SZ_NR,Pipe Fittings,Type,True
PLM_ACC_CONNECTION_SZ_NR,Pipes,Type,True
PLM_ACC_CONNECTION_SZ_NR,Plumbing Equipment,Type,True
PLM_ACC_CONNECTION_SZ_NR,Plumbing Fixtures,Type,True
PLM_ACC_CONNECTION_SZ_NR,Sprinklers,Type,True
PLM_ACC_CONNECTION_TYPE_TXT,Generic Models,Type,True
PLM_ACC_CONNECTION_TYPE_TXT,Pipe Accessories,Type,True
PLM_ACC_CONNECTION_TYPE_TXT,Pipe Fittings,Type,True
PLM_ACC_CONNECTION_TYPE_TXT,Pipes,Type,True
PLM_ACC_CONNECTION_TYPE_TXT,Plumbing Equipment,Type,True
PLM_ACC_CONNECTION_TYPE_TXT,Plumbing Fixtures,Type,True
PLM_ACC_CONNECTION_TYPE_TXT,Sprinklers,Type,True
PLM_ACC_SZ_DIMENSION_NR,Generic Models,Type,True
PLM_ACC_SZ_DIMENSION_NR,Pipe Accessories,Type,True
PLM_ACC_SZ_DIMENSION_NR,Pipe Fittings,Type,True
PLM_ACC_SZ_DIMENSION_NR,Pipes,Type,True
PLM_ACC_SZ_DIMENSION_NR,Plumbing Equipment,Type,True
PLM_ACC_SZ_DIMENSION_NR,Plumbing Fixtures,Type,True
PLM_ACC_SZ_DIMENSION_NR,Sprinklers,Type,True
PLM_CAP_CU_M,Generic Models,Type,True
PLM_CAP_CU_M,Pipe Accessories,Type,True
PLM_CAP_CU_M,Pipe Fittings,Type,True
PLM_CAP_CU_M,Pipes,Type,True
PLM_CAP_CU_M,Plumbing Equipment,Type,True
PLM_CAP_CU_M,Plumbing Fixtures,Type,True
PLM_CAP_CU_M,Sprinklers,Type,True
PLM_DRN_ACCESS_POINTS_TXT,Generic Models,Type,True
PLM_DRN_ACCESS_POINTS_TXT,Pipe Accessories,Type,True
PLM_DRN_ACCESS_POINTS_TXT,Pipe Fittings,Type,True
PLM_DRN_ACCESS_POINTS_TXT,Pipes,Type,True
PLM_DRN_ACCESS_POINTS_TXT,Plumbing Equipment,Type,True
PLM_DRN_ACCESS_POINTS_TXT,Plumbing Fixtures,Type,True
PLM_DRN_ACCESS_POINTS_TXT,Sprinklers,Type,True
PLM_DRN_BKWTR_VALVE_TXT,Generic Models,Type,True
PLM_DRN_BKWTR_VALVE_TXT,Pipe Accessories,Type,True
PLM_DRN_BKWTR_VALVE_TXT,Pipe Fittings,Type,True
PLM_DRN_BKWTR_VALVE_TXT,Pipes,Type,True
PLM_DRN_BKWTR_VALVE_TXT,Plumbing Equipment,Type,True
PLM_DRN_BKWTR_VALVE_TXT,Plumbing Fixtures,Type,True
PLM_DRN_BKWTR_VALVE_TXT,Sprinklers,Type,True
PLM_DRN_BODY_MAT_TXT,Generic Models,Type,True
PLM_DRN_BODY_MAT_TXT,Pipe Accessories,Type,True
PLM_DRN_BODY_MAT_TXT,Pipe Fittings,Type,True
PLM_DRN_BODY_MAT_TXT,Pipes,Type,True
PLM_DRN_BODY_MAT_TXT,Plumbing Equipment,Type,True
PLM_DRN_BODY_MAT_TXT,Plumbing Fixtures,Type,True
PLM_DRN_BODY_MAT_TXT,Sprinklers,Type,True
PLM_DRN_CLEANOUT_LOCS_TXT,Generic Models,Type,True
PLM_DRN_CLEANOUT_LOCS_TXT,Pipe Accessories,Type,True
PLM_DRN_CLEANOUT_LOCS_TXT,Pipe Fittings,Type,True
PLM_DRN_CLEANOUT_LOCS_TXT,Pipes,Type,True
PLM_DRN_CLEANOUT_LOCS_TXT,Plumbing Equipment,Type,True
PLM_DRN_CLEANOUT_LOCS_TXT,Plumbing Fixtures,Type,True
PLM_DRN_CLEANOUT_LOCS_TXT,Sprinklers,Type,True
